id,shout_date,shout_entry,shout_ip,shout_lat,shout_long
2907,6/9/2019,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,130.33.21.87,42.9946912,-82.394
2908,6/9/2019,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,131.168.134.48,40.634244,108.893327
2909,6/9/2019,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,255.242.163.151,-7.7995142,111.5438491
2910,6/9/2019,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,29.222.195.18,40.2673498,19.6654188
2911,6/9/2019,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,130.98.43.50,-4.1384805,29.803397
2912,6/9/2019,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,91.155.135.220,34.3276924,47.0777685
2913,6/9/2019,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,14.15.27.161,-8.6603,117.1735
2914,6/9/2019,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,8.145.67.147,43.4914335,5.3707209
2915,6/9/2019,convallis nunc proin at turpis a pede posuere nonummy integer non,79.190.149.103,12.4579462,107.8169229
2916,6/9/2019,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,120.187.91.99,-32.9701344,-68.8462541
2917,6/9/2019,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,208.85.168.49,14.7596318,121.0589081
2918,6/9/2019,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,219.216.251.71,31.050715,118.858949
2919,6/9/2019,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,44.180.13.90,0.0208039,-51.0678473
2920,6/9/2019,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,63.136.176.143,13.8018124,8.98527
2921,6/9/2019,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,50.176.221.28,-23.5441298,-46.3660676
2922,6/9/2019,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,215.182.85.130,43.79741,131.953488
2923,6/9/2019,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,73.123.98.41,6.5999999,124.8499985
2924,6/9/2019,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,222.93.76.30,-37.0332999,-72.4
2925,6/9/2019,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,182.113.53.247,53.39009,19.1548
2926,6/9/2019,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,65.45.187.89,33.9548846,-118.0273914
2927,6/9/2019,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,144.246.30.149,46.3903028,16.6287495
2928,6/9/2019,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,211.29.43.202,12.3730419,14.2076222
2929,6/9/2019,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,211.125.205.252,38.2527464,125.0911142
2930,6/9/2019,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,36.209.160.225,46.00582,40.45682
2931,6/9/2019,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,99.131.98.44,42.8913909,20.8659995
2932,6/9/2019,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,107.131.79.212,41.0490009,39.513623
2933,6/9/2019,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,173.12.147.204,3.1523104,101.7178316
2934,6/9/2019,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,130.36.192.61,16.4422479,95.7220845
2935,6/9/2019,mauris non ligula pellentesque ultrices phasellus id sapien in sapien,152.233.116.132,-8.3893,115.2605
2936,6/9/2019,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,61.102.149.8,43.285793,17.0893798
2937,6/9/2019,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,123.162.51.227,32.790614,35.326882
2938,6/9/2019,sit amet nunc viverra dapibus nulla suscipit ligula in lacus,214.136.62.15,8.9917373,40.1631879
2939,6/9/2019,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,230.236.40.112,50.1681621,40.3703941
2940,6/9/2019,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,97.63.251.186,-30.4015687,27.7080133
2941,6/9/2019,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,253.40.179.49,34.748808,113.6656069
2942,6/9/2019,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,15.237.14.182,14.657758,120.9888316
2943,6/9/2019,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,99.251.171.162,3.8785364,-76.2981163
2944,6/9/2019,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,20.178.252.190,30.572815,104.066801
2945,6/9/2019,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,87.194.131.175,39.9791423,117.0643296
2946,6/9/2019,eget congue eget semper rutrum nulla nunc purus phasellus in,170.228.128.44,30.73892,92.174161
2947,6/9/2019,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,138.6.93.4,-16.1399754,-70.5363313
2948,6/9/2019,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,179.118.246.99,3.991663,-73.766129
2949,6/9/2019,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,209.82.54.183,-6.1583904,106.4288088
2950,6/9/2019,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,114.142.136.119,46.204501,47.851999
2951,6/9/2019,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,184.112.5.124,54.7180477,18.4086339
2952,6/9/2019,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,216.204.106.78,46.0972432,-77.494026
2953,6/9/2019,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,121.73.205.179,45.950582,128.043465
2954,6/9/2019,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,139.171.101.32,-6.9000441,112.9029014
2955,6/9/2019,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,75.194.188.178,-8.1544,122.789
2956,6/9/2019,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,53.157.130.97,41.5106099,-8.5857044
2957,6/9/2019,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,127.49.120.249,45.0769115,-64.4944735
2958,6/9/2019,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,169.142.189.7,48.9172739,31.719254
2959,6/9/2019,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,204.124.64.79,45.5322977,20.2153721
2960,6/9/2019,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,55.220.188.36,31.875572,120.556005
2961,6/9/2019,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,95.135.173.236,3.1822988,116.5314935
2962,6/9/2019,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,83.114.148.29,36.983696,115.070598
2963,6/9/2019,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,239.72.43.125,-25.0225309,46.9853688
2964,6/9/2019,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,247.103.241.22,-9.3228094,-36.8465564
2965,6/9/2019,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,185.172.251.114,18.298167,109.452379
2966,6/9/2019,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,147.10.60.174,-23.2860188,-47.6790285
2967,6/9/2019,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,92.8.58.227,-6.9757055,111.8270486
2968,6/9/2019,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,204.177.156.108,13.9884516,100.6181795
2969,6/9/2019,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,41.225.165.176,22.353499,112.39266
2970,6/9/2019,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,255.94.217.48,32.8501501,-6.5775187
2971,6/9/2019,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,132.50.220.170,14.6602787,120.989116
2972,6/9/2019,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,76.75.37.211,42.1139269,-8.2603368
2973,6/9/2019,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,10.90.247.202,40.6563433,-8.0551029
2974,6/9/2019,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,5.121.252.145,41.961922,86.483486
2975,6/9/2019,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,161.248.127.0,-11.268661,-37.43854
2976,6/9/2019,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,39.104.197.247,48.8706152,2.2289339
2977,6/9/2019,porttitor pede justo eu massa donec dapibus duis at velit eu est,166.187.80.199,61.2844577,77.0904561
2978,6/9/2019,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,190.142.91.145,14.5155311,120.9812921
2979,6/9/2019,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,141.247.182.19,34.728584,112.132488
2980,6/9/2019,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,131.177.247.2,3.6275746,98.9797467
2981,6/9/2019,cursus id turpis integer aliquet massa id lobortis convallis tortor risus,255.67.242.202,51.876873,-8.5171384
2982,6/9/2019,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,245.4.200.226,29.623319,100.222137
2983,6/9/2019,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,85.229.226.113,19.2983328,-69.5523252
2984,6/9/2019,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,130.219.212.168,14.299475,-88.1706047
2985,6/9/2019,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,53.179.45.194,40.5684068,44.8157566
2986,6/9/2019,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,231.189.127.62,36.684789,118.479654
2987,6/9/2019,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,107.22.212.2,35.3465609,136.313308
2988,6/9/2019,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,7.234.238.223,41.42861,19.59306
2989,6/9/2019,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,30.120.131.4,23.199183,113.256439
2990,6/9/2019,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,13.51.142.254,-7.8529367,110.3606701
2991,6/9/2019,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,99.222.215.230,45.0485391,20.0808092
2992,6/9/2019,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,118.119.132.151,31.466526,116.952766
2993,6/9/2019,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,195.104.233.164,-33.2843846,-66.3381678
2994,6/9/2019,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,192.178.183.217,53.4878671,50.039864
2995,6/9/2019,mattis odio donec vitae nisi nam ultrices libero non mattis,201.132.93.207,2.2763077,-78.5887951
2996,6/9/2019,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,172.47.207.161,-6.7836529,111.1384418
2997,6/9/2019,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,204.89.148.120,27.69965,108.839557
2998,6/9/2019,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,66.145.17.30,-21.8898802,-47.6455169
2999,6/9/2019,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,246.93.16.109,7.75,-61
3000,6/9/2019,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,195.213.59.238,28.952878,106.837744
3001,6/9/2019,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,174.122.174.44,38.796598,-9.1453137
3002,6/9/2019,sem fusce consequat nulla nisl nunc nisl duis bibendum felis,82.110.71.83,28.133945,111.656407
3003,6/9/2019,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,123.238.142.57,41.2717724,-8.2890328
3004,6/9/2019,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,210.96.207.232,-6.3810573,-35.1301043
3005,6/9/2019,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,236.22.252.218,56.3448609,25.5603229
3006,6/9/2019,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,14.141.135.40,-8.1995552,112.1060214
3007,6/9/2019,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,193.220.41.105,60.663088,17.1532607
3008,6/9/2019,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,11.26.97.237,14.5874782,-88.5831026
3009,6/9/2019,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,81.215.129.8,54.3208627,18.0919377
3010,6/9/2019,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,57.227.209.55,19.4771559,-70.6636064
3011,6/9/2019,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,5.159.14.162,15.9272632,107.6392892
3012,6/9/2019,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,166.105.253.130,54.71681,-115.40226
3013,6/9/2019,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,16.191.182.223,30.092022,121.936745
3014,6/9/2019,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,127.73.88.168,44.2136985,3.9996505
3015,6/9/2019,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,7.181.115.221,50.9427305,39.4789854
3016,6/9/2019,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,143.101.121.103,3.1066818,97.4110988
3017,6/9/2019,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,41.211.163.195,-7.7013097,113.8882172
3018,6/9/2019,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,97.161.77.232,53.8819853,18.5517476
3019,6/9/2019,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,22.190.102.122,34.746611,113.625328
3020,6/9/2019,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,171.246.245.198,15.8800584,108.3380469
3021,6/9/2019,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,120.237.1.210,-9.101629,124.9120662
3022,6/9/2019,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,196.246.78.232,21.4677045,105.1492869
3023,6/9/2019,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,2.66.127.192,39.4900417,64.7992272
3024,6/9/2019,massa id nisl venenatis lacinia aenean sit amet justo morbi ut,42.165.125.215,51.4731906,17.6308034
3025,6/9/2019,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,3.87.18.54,41.9575515,101.0602341
3026,6/9/2019,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,178.111.228.43,36.3489618,37.5347993
3027,6/9/2019,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,144.215.47.9,28.5553263,68.2132128
3028,6/9/2019,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut,135.67.218.199,58.7103464,50.1704702
3029,6/9/2019,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,96.245.60.44,45.149066,43.4277535
3030,6/9/2019,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,18.59.147.188,-8.2,114.5
3031,6/9/2019,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,159.7.6.229,30.352134,114.720925
3032,6/9/2019,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,153.203.198.201,-9.2623446,-77.6929792
3033,6/9/2019,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,61.190.75.6,7.5909302,-80.365865
3034,6/9/2019,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,214.2.97.154,-6.9967,112.8419
3035,6/9/2019,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,225.100.248.21,46.8922184,-71.8291245
3036,6/9/2019,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,122.195.137.66,52.9850842,58.1242712
3037,6/9/2019,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,54.90.58.105,22.517585,113.39277
3038,6/9/2019,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,167.189.97.191,30.830775,112.98787
3039,6/9/2019,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,40.141.239.127,41.8210285,20.9641822
3040,6/9/2019,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,48.127.187.224,30.3670619,68.5973259
3041,6/9/2019,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,169.242.123.128,20.7288886,-100.7612288
3042,6/9/2019,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,0.243.211.32,36.8047032,137.4474511
3043,6/9/2019,diam erat fermentum justo nec condimentum neque sapien placerat ante,208.175.112.123,22.405325,107.353437
3044,6/9/2019,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,36.12.126.117,41.824796,123.44197
3045,6/9/2019,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,117.180.148.237,57.6466053,32.6123944
3046,6/9/2019,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,17.219.121.5,19.1601844,99.8571416
3047,6/9/2019,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,93.138.201.132,-21.4382195,-65.7193442
3048,6/9/2019,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,86.141.221.81,26.2350988,60.2284437
3049,6/9/2019,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,89.40.137.241,59.3630303,17.8737269
3050,6/9/2019,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,249.20.186.87,49.0549661,16.6445006
3051,6/9/2019,eu nibh quisque id justo sit amet sapien dignissim vestibulum,168.84.230.99,-20.0207751,57.6240731
3052,6/9/2019,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,78.72.109.92,45.149066,43.4277535
3053,6/9/2019,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,168.126.243.191,50.4213981,37.8304992
3054,6/9/2019,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,27.99.184.16,25.045532,101.528068
3055,6/9/2019,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,23.40.245.87,49.858677,18.9770856
3056,6/9/2019,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,146.141.85.65,-7.3251615,108.230338
3057,6/9/2019,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,86.62.52.113,-7.072846,112.906475
3058,6/9/2019,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,174.149.44.137,-6.8272662,111.2874835
3059,6/9/2019,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,118.41.91.100,43.235483,43.6687025
3060,6/9/2019,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,186.20.98.47,13.0968511,-59.6144819
3061,6/9/2019,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,197.160.245.213,41.274605,-8.0974429
3062,6/9/2019,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,162.210.82.72,30.753924,120.758543
3063,6/9/2019,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,147.139.187.226,59.2274821,15.0462455
3064,6/9/2019,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,12.251.193.49,56.9115826,124.9032167
3065,6/9/2019,sed nisl nunc rhoncus dui vel sem sed sagittis nam,49.116.0.172,21.5471976,-99.6878432
3066,6/9/2019,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,147.255.254.240,59.8088101,17.7010227
3067,6/9/2019,eget tincidunt eget tempus vel pede morbi porttitor lorem id,188.148.222.187,-18.617781,47.709942
3068,6/9/2019,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,232.26.26.192,-7.62385,109.23577
3069,6/9/2019,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,1.95.177.81,23.354091,116.681972
3070,6/9/2019,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,118.165.241.51,-23.2664186,-51.0527244
3071,6/9/2019,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,128.126.44.75,54.503177,52.78207
3072,6/9/2019,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,155.220.66.149,-9.566,119.1284
3073,6/9/2019,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,40.114.65.205,51.7788594,19.181814
3074,6/9/2019,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,248.115.10.192,23.113478,113.417068
3075,6/9/2019,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,39.151.6.59,5.695633,-76.649812
3076,6/9/2019,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,115.11.235.109,41.1961503,-8.4156809
3077,6/9/2019,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,116.112.55.228,49.1073208,7.0685103
3078,6/9/2019,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,100.240.48.67,-8.4031608,114.3371145
3079,6/9/2019,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,202.119.119.94,32.1911268,130.785523
3080,6/9/2019,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,75.109.162.182,29.3594128,30.6816163
3081,6/9/2019,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,83.103.197.218,57.6294504,53.0252053
3082,6/9/2019,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,202.206.160.20,51.349366,9.7730968
3083,6/9/2019,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,110.193.198.56,19.40552,-70.37985
3084,6/9/2019,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,69.14.220.61,50.1676885,23.0349969
3085,6/9/2019,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,67.213.42.184,-12.8955513,-38.6779363
3086,6/9/2019,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,80.15.1.114,-29.8801552,-54.8265622
3087,6/9/2019,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,236.209.45.125,43.1520105,126.4371385
3088,6/9/2019,lectus aliquam sit amet diam in magna bibendum imperdiet nullam,0.100.190.5,41.4122069,-8.4333383
3089,6/9/2019,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,90.230.23.239,0.400097,128.281906
3090,6/9/2019,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,85.111.203.140,43.5414515,-5.8855146
3091,6/9/2019,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,91.240.176.148,-7.3977218,112.7226611
3092,6/9/2019,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,241.15.184.182,-22.2174314,-54.7947701
3093,6/9/2019,diam erat fermentum justo nec condimentum neque sapien placerat ante,217.232.68.249,49.387383,1.0839961
3094,6/9/2019,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,109.168.173.157,4.7703172,-76.0623979
3095,6/9/2019,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,154.177.237.94,39.7433445,-8.942153
3096,6/9/2019,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,121.216.70.213,59.0110968,16.2239747
3097,6/9/2019,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,107.49.245.42,49.6747467,21.9594799
3098,6/9/2019,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,45.82.122.252,-24.9670799,-57.5476145
3099,6/9/2019,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,152.34.231.95,27.141681,105.613174
